"АО ""РУНА-БАНК""";13888998;18960;13916353;3207;01.01.2019
"АО ""РФИ БАНК""";14152091;438000;14737981;3351;01.01.2019
"АО ""Райффайзенбанк""";20255521472;105959235;20448957035;3292;01.01.2019
"АО ""Россельхозбанк""";14149340111;231194540;14403792306;3349;01.01.2019
"АО ""Роял Кредит Банк""";32965462;29530;33020236;783;01.01.2019
"АО ""СЕВЗАПИНВЕСТПРОМБАНК""";4953865;12625;4991084;2152;01.01.2019
"АО ""СМБСР Банк""";200313909;2840835;204453055;3494;01.01.2019
"АО ""СМП Банк""";2665483911;35327530;2721173678;3368;01.01.2019
"АО ""СЭБ Банк""";145751567;596810;147866164;3235;01.01.2019
"АО ""Севастопольский Морской банк""";22820765;143080;23093094;3528;01.01.2019
"АО ""Сити Инвест Банк""";106651968;924230;107795017;3194;01.01.2019
"АО ""Собинбанк""";43473746;67845;44849036;1317;01.01.2019
"АО ""Солид Банк""";49951041;95350;50412150;1329;01.01.2019
"АО ""Социнвестбанк""";318992612;49800;412818007;1132;01.01.2019
"АО ""ТАТСОЦБАНК""";33727382;207135;36380733;480;01.01.2019
"АО ""ТРОЙКА-Д БАНК""";56368616;183040;58832346;3431;01.01.2019
"АО ""ТЭМБР-БАНК""";48970747;446840;49691010;2764;01.01.2019
"АО ""Тексбанк""";4209144;20710;4279050;2756;01.01.2019
"АО ""Тинькофф Банк""";2303815953;61431000;2420040969;2673;01.01.2019
"АО ""Тойота Банк""";160620584;301405;165269360;3470;01.01.2019
"АО ""Тольяттихимбанк""";201372431;471040;203470420;2507;01.01.2019
"АО ""УРАЛПРОМБАНК""";14291068;84045;14415080;2964;01.01.2019
"АО ""Углеметбанк""";62259283;234360;62688726;2997;01.01.2019
"АО ""Ури Банк""";110780271;974070;112305333;3479;01.01.2019
"АО ""ФОНДСЕРВИСБАНК""";131901988;638725;134165866;2989;01.01.2019
"АО ""Экономбанк""";32665210;66985;32963583;1319;01.01.2019
"АО ""Эксперт Банк""";177578365;214020;178059018;2949;01.01.2019
"АО ""Эм-Ю-Эф-Джи Банк (Евразия)""";248313600;2017575;255122795;3465;01.01.2019
"АО АБ ""Капитал""";7280269;24875;7534365;575;01.01.2019
"АО АИКБ ""Енисейский объединенный банк""";23552185;124425;23726446;2645;01.01.2019
"АО АКБ ""Алеф-Банк""";136865258;810800;139779461;2119;01.01.2019
"АО АКБ ""ЕВРОФИНАНС МОСНАРБАНК""";704402357;1705015;707932842;2402;01.01.2019
"АО АКБ ""МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ""";853958050;13545505;877566958;2618;01.01.2019
"АО АКБ ""НОВИКОМБАНК""";2326698766;14296900;2344650295;2546;01.01.2019
"АО АКБ ""ЦентроКредит""";578580243;971170;586076249;121;01.01.2019
"АО АКБ ""ЭКСПРЕСС-ВОЛГА""";1057141208;22480205;1099777692;3085;01.01.2019
"АО АКИБ ""Почтобанк""";3735280;9000;3816666;1788;01.01.2019
"АО БАНК ""Ермак""";12369846;51995;12464526;1809;01.01.2019
"АО БАНК ""МОСКВА-СИТИ""";15977102;32740;16194230;3247;01.01.2019
"АО БАНК ""НБТ""";1343242;0;1616464;1309;01.01.2019
"АО БАНК ""СНГБ""";595777741;4410340;605964217;588;01.01.2019
АО БАНК НБС;1328526;0;1364928;1949;01.01.2019
"АО Банк ""Венец""";21158924;73145;21640741;524;01.01.2019
"АО Банк ""ККБ""";262561087;281515;263275414;1087;01.01.2019
"АО Банк ""Национальный стандарт""";296661582;3251290;301333906;3421;01.01.2019
"АО Банк ""Объединенный капитал""";342816189;9151560;353459046;2611;01.01.2019
"АО Банк ""Онего""";1957148;3435;1984060;2484;01.01.2019
"АО Банк ""ПСКБ""";151071939;1213805;153751019;2551;01.01.2019
"АО Банк ""Развитие-Столица""";137144580;1405590;139520066;3013;01.01.2019
"АО Банк ""ТКПБ""";6194377;5960;6274298;1312;01.01.2019
АО Банк АВБ;3623918409;5516255;4639673508;23;01.01.2019
АО Банк ЗЕНИТ Сочи;21539063;93030;22453905;232;01.01.2019
АО ВКАБАНК;4224114;12560;4324208;1027;01.01.2019
АО ЕАТПБанк;4085000;24680;4176192;1765;01.01.2019
"АО КБ ""АГРОПРОМКРЕДИТ""";92312185;436385;93050129;2880;01.01.2019
"АО КБ ""Ассоциация""";115169883;209605;115872491;732;01.01.2019
"АО КБ ""ВАКОБАНК""";3084221;330;3204184;1291;01.01.2019
"АО КБ ""Жилстройбанк""";1367793;565;1375584;2769;01.01.2019
"АО КБ ""ИВАНОВО""";12396461;9435;13048043;1763;01.01.2019
"АО КБ ""ИНТЕРПРОМБАНК""";214339541;3522630;219958534;3266;01.01.2019
"АО КБ ""ИС Банк""";113918175;601320;114688190;3175;01.01.2019
"АО КБ ""КОСМОС""";2648552;19135;2704954;2245;01.01.2019
"АО КБ ""Модульбанк""";217782321;2755040;220839243;1927;01.01.2019
"АО КБ ""НИБ""";3979567;34365;4051002;2876;01.01.2019
"АО КБ ""Пойд?м!""";73398988;30190;78092684;2534;01.01.2019
"АО КБ ""Приобье""";6560718;25950;6662325;537;01.01.2019
"АО КБ ""РУСНАРБАНК""";111773428;882830;113168890;3403;01.01.2019
"АО КБ ""Ситибанк""";6963372012;34643255;7040548764;2557;01.01.2019
"АО КБ ""Соколовский""";7623395;31255;7655130;2830;01.01.2019
"АО КБ ""Солидарность""";116903916;794340;119375342;554;01.01.2019
"АО КБ ""ФорБанк""";35063961;110460;35303149;2063;01.01.2019
"АО КБ ""Хлынов""";120871026;672570;122924540;254;01.01.2019
"АО КБ ""ЮНИСТРИМ""";124579258;8454645;133328686;3467;01.01.2019
"АО КИБ ""ЕВРОАЛЬЯНС""";15388861;49650;15500974;1781;01.01.2019
"АО МКБ ""ДОМ-БАНК""";9141034;25330;9272832;3209;01.01.2019
АО МС Банк Рус;44259089;20910;44566329;2789;01.01.2019
"АО НКБ ""СЛАВЯНБАНК""";2379831;5825;2441822;804;01.01.2019
"АО НКО ""МОСКЛИРИНГЦЕНТР""";15407236;0;15425176;3314;01.01.2019
"АО НКО ""Сетевая Расчетная Палата""";1607408;5165;1623862;3332;01.01.2019
"АО НКО ""Частный РКЦ""";31652;0;33482;3420;01.01.2019
АО НОКССБАНК;23052195;55935;23380764;3202;01.01.2019
"АО РНКО ""Нарат""";234772;0;236358;1902;01.01.2019
"АО РНКО ""Синергия""";2264687;5890;2308668;2884;01.01.2019
"АО РНКО ""ХОЛМСК""";5649227;147540;5917028;503;01.01.2019
АО РОСЭКСИМБАНК;790869998;10938275;808868884;2790;01.01.2019
"АО УКБ ""Белгородсоцбанк""";50246539;148445;50841862;760;01.01.2019
АО ЮниКредит Банк;12900099635;211723325;13176927740;1;01.01.2019
"АО комбанк ""Арзамас""";3920158;50;4086087;1281;01.01.2019
Азия-Инвест Банк (АО);66031535;1078805;67396244;3303;01.01.2019
АйСиБиСи Банк (АО);668350900;9246515;680458519;3475;01.01.2019
"БАНК ""АГОРА"" ООО";5408965;60000;5496428;3231;01.01.2019
"БАНК ""КУРГАН"" ПАО";3560662;16475;3668640;2568;01.01.2019
"БАНК ""МНХБ"" ПАО";38972207;195585;39363441;1411;01.01.2019
"БАНК ""МСКБ"" (АО)";2672835;1150;2681424;2722;01.01.2019
"БАНК ""НЕЙВА"" ООО";74285971;488920;75292962;1293;01.01.2019
ББР Банк (АО);1514574935;5188780;1521549381;2929;01.01.2019
"Банк ""ВБРР"" (АО)";3801501522;41835615;3876449268;3287;01.01.2019
"Банк ""Возрождение"" (ПАО)";924273557;7282300;933502568;1439;01.01.2019
"Банк ""Вятич"" (ПАО)";1845139;1385;1906970;2796;01.01.2019
"Банк ""ИТУРУП"" (ООО)";38542303;64475;38985835;2390;01.01.2019
"Банк ""Йошкар-Ола"" (ПАО)";4461148;10665;4514431;2802;01.01.2019
"Банк ""КУБ"" (АО)";118197023;1473860;121071777;2584;01.01.2019
"Банк ""Кузнецкий мост"" АО";12340154;49530;13301964;2254;01.01.2019
"Банк ""Левобережный"" (ПАО)";184543271;964535;192013456;1343;01.01.2019
"Банк ""Нальчик"" ООО";3170218;0;3190174;695;01.01.2019
"Банк ""Прайм Финанс"" (АО)";16234816;155845;16811012;2758;01.01.2019
"Банк ""Прохладный"" ООО";5292702;1500;5309806;874;01.01.2019
"Банк ""РЕСО Кредит"" (АО)";116323055;1530890;118361037;3450;01.01.2019
"Банк ""СЕРВИС РЕЗЕРВ"" (АО)";9911171;14350;9996418;2034;01.01.2019
"Банк ""СКС"" (ООО)";7102007;10025;7319310;3224;01.01.2019
"Банк ""Снежинский"" АО";46953068;40965;48010592;1376;01.01.2019
"Банк ""ТРАСТ"" (ПАО)";4457771803;31226310;4961161303;3279;01.01.2019
"Банк ""Таврический"" (ПАО)";1140953064;21984150;1165561665;2304;01.01.2019
Банк ВТБ (ПАО);1,66E+11;1379367475;1,68E+11;1000;01.01.2019
Банк ГПБ (АО);39207640115;652116865;39932619024;354;01.01.2019
Банк Глобус (АО);9689272;67095;9874466;2438;01.01.2019
Банк ИПБ (АО);350948827;1832480;355274846;600;01.01.2019
Банк НФК (АО);42088787;174085;42685986;3437;01.01.2019
Банк ПТБ (ООО);58348541;486815;59137438;2638;01.01.2019
Банк Пермь (АО);4570906;15690;4634203;875;01.01.2019
Банк РМП (ПАО);16858434;126515;17016230;2574;01.01.2019
Банк СОЮЗ (АО);499466757;3379960;505032921;2307;01.01.2019
Банкхаус Эрбе (АО);63621324;545200;64312758;1717;01.01.2019
Джей энд Ти Банк (АО);185132307;2973325;189306815;3061;01.01.2019
"ИКБР ""ЯРИНТЕРБАНК"" (ООО)";9822922;91655;9952736;2564;01.01.2019
ИНГ БАНК (ЕВРАЗИЯ) АО;3166368660;25511275;3198985372;2495;01.01.2019
"Инвестиционный Банк ""ВЕСТА"" (ООО)";168826100;184585;169251152;2368;01.01.2019
"КБ ""АКРОПОЛЬ"" АО";1823316;18765;1978609;3027;01.01.2019
"КБ ""Альтернатива"" (ООО)";2873475;30;2882160;3452;01.01.2019
"КБ ""Байкалкредобанк"" (ПАО)";3258492;4855;3282952;2990;01.01.2019
"КБ ""Гарант-Инвест"" (АО)";143006313;2491830;148112033;2576;01.01.2019
"КБ ""Геобанк"" (ООО)";11131966;288555;11450832;2027;01.01.2019
"КБ ""Дж.П. Морган Банк Интернешнл"" (ООО)";819807412;12804135;836293062;2629;01.01.2019
"КБ ""Долинск"" (АО)";13280425;29560;13376223;857;01.01.2019
"КБ ""Континенталь"" ООО";1035000;0;1059176;3184;01.01.2019
"КБ ""Крокус-Банк"" (ООО)";16276889;83480;16850242;2682;01.01.2019
"КБ ""Кубань Кредит"" ООО";279372318;839345;284100840;2518;01.01.2019
"КБ ""ЛОКО-Банк"" (АО)";341802578;4747050;350598562;2707;01.01.2019
"КБ ""МИА"" (АО)";123208028;1419970;125128067;3344;01.01.2019
"КБ ""МКБ"" (ПАО)";20025551;157555;20995214;2524;01.01.2019
"КБ ""Максима"" (ООО)";3367053;35345;3427566;3379;01.01.2019
"КБ ""Москоммерцбанк"" (АО)";217725452;3774850;225579885;3365;01.01.2019
"КБ ""НМБ"" ООО";18981595;160885;19223942;2932;01.01.2019
"КБ ""Новый век"" (ООО)";17926971;31165;18189920;3417;01.01.2019
"КБ ""ОБР"" (ООО)";2154448;520;2222037;1016;01.01.2019
"КБ ""РБА"" (ООО)";12066064;12290;12536426;3413;01.01.2019
"КБ ""Ренессанс Кредит"" (ООО)";528509724;6057810;555724805;3354;01.01.2019
"КБ ""Рента-Банк"" АО";1936009;435;1951306;3095;01.01.2019
"КБ ""СИСТЕМА"" ООО";47479974;63930;47663918;2846;01.01.2019
"КБ ""ССтБ"" (ООО)";34543180;4850;34962222;3397;01.01.2019
"КБ ""СТРОЙЛЕСБАНК"" (ООО)";20605299;26550;20994210;2995;01.01.2019
"КБ ""Спутник"" (ПАО)";4319799;2870;4498216;1071;01.01.2019
"КБ ""ЭНЕРГОТРАНСБАНК"" (АО)";441844923;1888190;444659047;1307;01.01.2019
КИВИ Банк (АО);460448711;6549105;475813568;2241;01.01.2019
"Коммерческий банк ""ВРБ"" (ООО)";29826686;9935;29890380;3499;01.01.2019
Креди Агриколь КИБ АО;21036249719;6656760;21043118710;1680;01.01.2019
"МБО ""ОРГБАНК"" (ООО)";56966921;788515;57845835;3312;01.01.2019
"МКБ ""Дон-Тексбанк"" ООО";1709262;50;1716174;1818;01.01.2019
"МКИБ ""РОССИТА-БАНК"" ООО";38728367;226980;39089204;3257;01.01.2019
МОРСКОЙ БАНК (АО);115951556;615945;117311202;77;01.01.2019
"НКО ""21 ВЕК"" (ООО)";67495;0;103072;3309;01.01.2019
"НКО ""ЕРП"" (ООО)";1896477;0;1935892;384;01.01.2019
"НКО ""ИНКАХРАН"" (АО)";54191934;71905;54531260;3454;01.01.2019
"НКО ""МКС"" (ООО)";1524374;2690;1548140;3242;01.01.2019
"НКО ""МОНЕТА"" (ООО)";30988217;173250;31460158;3508;01.01.2019
"НКО ""ОРС"" (АО)";1376465;36055;1485408;3342;01.01.2019
"НКО ""Перспектива"" (ООО)";693980;0;698032;3532;01.01.2019
"НКО ""Платежи и Расчеты"" (АО)";3076868;0;3088276;3324;01.01.2019
"НКО ""Премиум"" (ООО)";2868195;0;2980138;3514;01.01.2019
"НКО ""РКЦ ДВ"" (АО)";331579;0;362926;3318;01.01.2019
"НКО ""Русское финансовое общество"" (ООО)";4224312;23515;4462299;3427;01.01.2019
"НКО ""ФИНЧЕР"" (ООО)";14967906;0;15291972;3486;01.01.2019
"НКО ""ЭПС"" (ООО)";4573962;0;4848802;3509;01.01.2019
НКО АО НРД;1241785299;3117990;1253805305;3294;01.01.2019
НКО АО ПРЦ;975353;16925;992878;3306;01.01.2019
НКО Красноярский Краевой Расчетный Центр ООО;2039137;0;2041842;3483;01.01.2019
НКО НКЦ (АО);51681847228;171438735;51904271874;3466;01.01.2019
"НКО ООО ""АРБ-ИНКАСС""";184025;0;195866;3353;01.01.2019
"ОАО ""ЮГ-Инвестбанк""";29353234;183480;30180984;2772;01.01.2019
"ОИКБ ""Русь"" (ООО)";19622126;27015;20145721;704;01.01.2019
"ООО ""АЛТЫНБАНК""";3552675;11495;3583580;2070;01.01.2019
"ООО ""АТБ"" Банк";249105750;667435;250198667;2776;01.01.2019
"ООО ""АвтоКредитБанк""";12280875;0;12415204;1973;01.01.2019
"ООО ""Америкэн Экспресс Банк""";14372688;181260;14589862;3460;01.01.2019
"ООО ""Банк ""Майский""";7368678;1195;7454214;1673;01.01.2019
"ООО ""Банк БКФ""";47430355;420325;48037677;2684;01.01.2019
"ООО ""Банк ПСА Финанс РУС""";118598909;0;119474684;3481;01.01.2019
"ООО ""Банк РСИ""";1565964;12030;1587896;3415;01.01.2019
"ООО ""Банк Стандарт-Кредит""";4137431;91170;4324380;841;01.01.2019
"ООО ""Голдман Сакс Банк""";818108899;8295880;827852776;3490;01.01.2019
"ООО ""Дойче Банк""";935030494;7031265;945333402;3328;01.01.2019
"ООО ""ЖИВАГО БАНК""";8777337;23585;8990958;2065;01.01.2019
"ООО ""ЗЕМКОМБАНК""";30044659;20180;30172090;574;01.01.2019
"ООО ""Земский банк""";16244327;76685;16431771;2900;01.01.2019
"ООО ""Икано Банк""";10550335;77245;11251191;3519;01.01.2019
"ООО ""Инбанк""";176408318;2584000;180898726;1829;01.01.2019
"ООО ""КЭБ ЭйчЭнБи Банк""";65749806;831765;66747158;3525;01.01.2019
"ООО ""Камкомбанк""";15515099;0;15557424;438;01.01.2019
"ООО ""Костромаселькомбанк""";5637056;4995;5664348;1115;01.01.2019
"ООО ""Крона-Банк""";6182430;4710;6340730;2499;01.01.2019
"ООО ""Морган Стэнли Банк""";449132585;0;449355473;3456;01.01.2019
"ООО ""НКО ""Вестерн Юнион ДП Восток""";30605280;18297655;50206377;2726;01.01.2019
"ООО ""НКО ""Глобал Эксчейндж""";2508186;0;2542510;3533;01.01.2019
"ООО ""НОВОКИБ""";3290422;665;3407766;1747;01.01.2019
"ООО ""ОНЕЙ БАНК""";5910384;5925;5947592;3516;01.01.2019
"ООО ""Осколбанк""";3479011;165;3536081;1050;01.01.2019
"ООО ""Первый Клиентский Банк""";37990647;88895;39081122;3436;01.01.2019
"ООО ""Примтеркомбанк""";7253246;66555;7345452;21;01.01.2019
"ООО ""ПроКоммерцБанк""";3367685;39900;3501674;2996;01.01.2019
"ООО ""Промсельхозбанк""";11218716;43675;11307843;538;01.01.2019
"ООО ""РАМ Банк""";21571128;39760;21647544;3480;01.01.2019
"ООО ""РНКО ""ВЕСТ""";108872;5;128240;2605;01.01.2019
"ООО ""РУСБС""";2149930;1710;2328456;779;01.01.2019
"ООО ""Русфинанс Банк""";324831867;517305;326089264;1792;01.01.2019
"ООО ""СПЕЦСТРОЙБАНК""";7401100;25455;7584001;236;01.01.2019
"ООО ""Унифондбанк""";12795748;3745;13067182;3416;01.01.2019
"ООО ""ФФИН Банк""";25273221;362745;25679569;1143;01.01.2019
"ООО ""Фольксваген Банк РУС""";57677416;219175;60794042;3500;01.01.2019
"ООО ""ХКФ Банк""";1317496858;26556900;1375608524;316;01.01.2019
"ООО ""Хакасский муниципальный банк""";30175993;43755;30519075;1049;01.01.2019
"ООО ""Чайна Констракшн Банк""";126880662;2013060;130054232;3515;01.01.2019
"ООО ""Чайнасельхозбанк""";67553434;1569375;69389085;3529;01.01.2019
"ООО ""Эйч-эс-би-си Банк (РР)""";861796418;5348735;872148461;3290;01.01.2019
"ООО ""Экспобанк""";1488488961;11281375;1505126942;2998;01.01.2019
"ООО ""Ю Би Эс Банк""";147952511;400370;149375896;3463;01.01.2019
